DataType,State,District,Observer,Item,Created_Date,Modified_Date
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Vinod Singh Negi - Senior Vice President,2025-09-13T11:13:55,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,GAURAV SINGH RAWAT - Senior Vice President,2025-09-13T11:14:30,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Om Prakash - Senior Vice President,2025-09-13T11:14:57,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Harendra - Senior Vice President,2025-09-13T11:15:23,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Anup Negi - Senior Vice President,2025-09-13T11:16:08,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Subhlok Rawat - Senior Vice President,2025-09-13T11:16:38,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,DEVENDRA SINGH RAWAT - Senior Vice President,2025-09-13T11:17:18,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Krishna Negi - Senior Vice President,2025-09-13T11:18:10,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,MATWAR SINGH RAWAT - Senior Vice President,2025-09-13T11:18:45,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,UDAY NEGI - Vice President,2025-09-13T13:22:54,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,CHANDRA MOHAN SINGHRAWAT - Vice President,2025-09-13T13:25:28,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,MOHMAD YUUB - Vice President,2025-09-13T13:26:31,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ILIAZ AHEMAD - Vice President,2025-09-13T13:27:13,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,NEERAJ AGARWAL - Vice President,2025-09-13T13:27:55,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,VEER SINGH GHANGHAT - Vice President,2025-09-13T13:28:38,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ABHISHEK NEGI - Vice President,2025-09-13T13:29:26,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ANIL NEGI - Vice President,2025-09-13T13:30:43,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,MANOJ NEGI - Vice President,2025-09-13T13:31:31,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,KULWANT PUNDIR - Vice President,2025-09-13T13:32:09,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,BHARAT SINGH RAWAT - Vice President,2025-09-13T13:32:57,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SURENDRA SINGH PUNDIR - Vice President,2025-09-13T13:33:32,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,KAVITA BHARTI - Vice President,2025-09-13T13:34:10,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,KAMLESHWARI DEVI - Vice President,2025-09-13T13:35:28,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,POONAM RAWAT - Vice President,2025-09-13T13:36:04,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,VIKRAM SINGH NEGI - Vice President,2025-09-13T13:36:47,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SUDARSHAN BHANDARI - Vice President,2025-09-13T13:37:41,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,BALRAM BHATIA - Vice President,2025-09-13T13:39:49,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,RAKESH SHARMA - General Secretary,2025-09-13T13:41:03,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,JANAK BHATIA - General Secretary,2025-09-13T13:41:57,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SHAILENDRA CHAUDHARY - General Secretary,2025-09-13T13:45:32,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,VIJAY RAWAT - DISTT.PRESIDENT YOUTH CONGRESS,2025-09-13T13:45:48,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,PRAMOD RAWAT 9873096525 - General Secretary,2025-09-13T13:46:16,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,CHAMPA NEGI - General Secretary,2025-09-13T13:47:00,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,MANISH CHATURI - CITY PRESIDENT YOUTH CONGRESS,2025-09-13T13:47:40,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,REKHA NEGI - General Secretary,2025-09-13T13:47:44,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ASHUTOSH VERMA - General Secretary,2025-09-13T13:49:10,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ANAS - VICE PRESIDENT MAHANAGAR YOUTH,2025-09-13T13:49:48,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,RAJNISH UPPAL - General Secretary,2025-09-13T13:50:03,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,MUDIT GOEL - VICE PRESIDENT,2025-09-13T13:50:53,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,JITENDRA SINGH BISHT - General Secretary,2025-09-13T13:51:02,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,UPENDRA NEGI - General Secretary,2025-09-13T13:51:33,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ANKUSH BISHT - SECRETARY MAHANAGAR,2025-09-13T13:51:43,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SANDEEP SHAH - General Secretary,2025-09-13T13:52:18,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,RASHMI PATWAL - DISTT.PRESIDENT MAHILA CONGRESS,2025-09-13T13:56:14,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,DHARMENDRA SINGH RAWAT - General Secretary,2025-09-13T13:56:16,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SUDHA ASWAL - MAHANAGAR ADHYAKSH,2025-09-13T13:57:07,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,RAJAN CHARLES - General Secretary,2025-09-13T13:57:14,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,PANKAJ CHAUDHARY - General Secretary,2025-09-13T14:01:32,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,DHARMENDRA RAWAT - General Secretary,2025-09-13T14:02:08,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,PRAMOD BAUNTHIYAL - General Secretary,2025-09-13T14:02:11,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ANIL CHAUDHARY - General Secretary,2025-09-13T14:03:12,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SUNITA RAWAT - General Secretary,2025-09-13T14:04:15,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,HUKUM SINGH RAWAT - General Secretary,2025-09-13T14:04:25,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SONIKA NEGI - General Secretary,2025-09-13T14:04:48,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Jyoti - Secretary,2025-09-13T14:05:44,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,VINOD KUMAR - Secretary,2025-09-13T14:05:50,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Lata - Secretary,2025-09-13T14:06:14,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,MANSHER SINGH SAINI - Secretary,2025-09-13T14:06:46,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Deepa - Secretary,2025-09-13T14:06:59,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Balvant Singh - Secretary,2025-09-13T14:07:22,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Puran Singh - Secretary,2025-09-13T14:08:16,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,RAJA PRAJAPATI - Secretary,2025-09-13T14:08:17,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Rakesh Arya - Secretary,2025-09-13T14:08:48,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SANDEEP SINGH - Secretary,2025-09-13T14:09:20,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,TEJENDRA SINGH NEGI - Secretary,2025-09-13T14:09:26,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,HOSHIYAR SINGH BISHT - Secretary,2025-09-13T14:10:07,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,RAJESH - Secretary,2025-09-13T14:10:15,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Sanju Bhatt - Secretary,2025-09-13T14:10:42,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ABHISHEK NEGI - Secretary,2025-09-13T14:11:21,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SULTAN SHASTRI - Secretary,2025-09-13T14:11:29,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,NARENDRA SINGH RAWAT - Secretary,2025-09-13T14:12:15,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SACHIDANAND - Secretary,2025-09-13T14:12:20,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,DEVENDRA SINGH - Secretary,2025-09-13T14:13:08,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SHYAM SINGH - Secretary,2025-09-13T14:13:23,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Manish Rana - Secretary,2025-09-13T14:13:51,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,NAGENDRA RAWAT - Secretary,2025-09-13T14:14:06,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ASHOK CHAUDHARY - Secretary,2025-09-13T14:15:05,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,DHARAMPAL SADANA - Secretary,2025-09-13T14:16:03,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,GEETA NEGI - EX.PRESIDENT MAHILA DISTT.CONGRESS,2025-09-13T14:16:58,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,LAXMI NEGI - EX.BLOCK (B.D.C.  MEMBER),2025-09-13T14:17:39,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,GEETA SINGH - PRADESH GENERAL SECRETARY MAHILA CONGRESS,2025-09-13T14:17:39,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,JYOTI PAL - MAHANAGAR SECRETARY,2025-09-13T14:18:23,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SEHNAZ SHAMSHI - VICE PRESIDENT MAHANAGAR CONGRESS,2025-09-13T14:18:40,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,BINITA BHARTI - STATE SECRETARY,2025-09-13T14:19:09,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,PREETI DEVI - VICE PRESIDENT,2025-09-13T14:19:46,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,MEENA BACHUWAN - PRADESH CONGRESS VICE PRESIDENT,2025-09-13T14:19:48,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,KAMLESHWARI - MAHAMANTRI MAHANAGAR,2025-09-13T14:20:35,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,RAJA ARYA - GENERAL SECRETARY,2025-09-13T14:22:55,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ABHISHEK AGARWAL - PRESIDENT OF P.G.COLLEGE,2025-09-13T14:24:05,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,HIMANSHU BAHUKHANDI - STATE GENERAL SECRETARY,2025-09-13T14:24:15,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SAURAV PANDEY - STATE GENERAL SECRETARY,2025-09-13T14:25:08,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ATUL BHARTI - MEMBER OF N.S.U.I.,2025-09-13T14:25:10,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,AVIRAL PANT - STATE SECRETARY,2025-09-13T14:26:01,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SHUBHAM SUYAL - VICE PRESIDENT N.S.U.I.,2025-09-13T14:26:05,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,ANKUSH GHILDIYAL - EX.PRESIDENT P.G.COLLEGE,2025-09-13T14:27:05,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,SHIVAM BHUSHAN SHAH - DISTRICT PRESIDENT,2025-09-13T14:27:23,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,"Ranjana Rawat - Ex-Mayor Candidate,",2025-09-17T12:19:49,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Balbir Singh Rawat - District Vice-President,2025-09-17T12:23:53,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,"Meena Devi - Pradesh Up-Adyaksh, SC Prakosht",2025-09-17T12:29:24,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,"Neeraj Bahuguna - General Secretary, Social Media , Congress Committee",2025-09-17T12:59:09,
Potential_Leader,Uttarakhand,CITY KOTDWAR,MS SOFIA FIRDOUS,Rupendra Negi - State Congress Social Media General Secretary,2025-09-17T13:02:28,
Potential_Leader,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,C P Sharma - President of Ruder pur city congress committee,2025-09-13T22:44:48,
Potential_Leader,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,anil Sharma - Advocate,2025-09-13T22:47:38,
Potential_Leader,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Vijay Yadav - Farmer,2025-09-13T22:50:39,
Potential_Leader,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,arjun vishwas - Worker,2025-09-13T22:53:13,
Potential_Leader,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Sunil Arya - Business,2025-09-13T22:54:50,
Potential_Leader,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,babu khan - Concelor,2025-09-13T22:57:29,
Potential_Leader,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,sandip cheema - फार्मर,2025-09-13T22:59:41,
Potential_Leader,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Saurav Chilana - Business,2025-09-13T23:03:08,
Potential_Leader,Uttarakhand,CITY RUDRAPUR,DR. NARESH KUMAR,Parimal Roy - Worker,2025-09-13T23:04:48,
Potential_Leader,Uttarakhand,DEVPRYAG,"SMT. ANJALI NIMBALKAR, EX. MLA",Uttam Aswal - DCC President,2025-09-15T12:16:06,
Potential_Leader,Uttarakhand,DEVPRYAG,"SMT. ANJALI NIMBALKAR, EX. MLA",Pratap Bhandari - Ex Zilla Mahamantri,2025-09-15T12:18:56,
Potential_Leader,Uttarakhand,DEVPRYAG,"SMT. ANJALI NIMBALKAR, EX. MLA",Yashpal Chauhan - PCC Secretary,2025-09-15T12:20:58,
Potential_Leader,Uttarakhand,DEVPRYAG,"SMT. ANJALI NIMBALKAR, EX. MLA",Gambhir jeda - RGPRS Zilla organiser,2025-09-15T12:23:50,
Potential_Leader,Uttarakhand,DEVPRYAG,"SMT. ANJALI NIMBALKAR, EX. MLA",Bhaskar Gherola - Ex Zilla mahasachiv,2025-09-15T12:28:33,
Potential_Leader,Uttarakhand,DEVPRYAG,"SMT. ANJALI NIMBALKAR, EX. MLA",Ajay Ramola - Ex Zilla president OBC,2025-09-15T12:31:34,
Potential_Leader,Uttarakhand,DEVPRYAG,"SMT. ANJALI NIMBALKAR, EX. MLA",Anil Singh Bhandari - Member,2025-09-15T12:34:39,
Potential_Leader,Uttarakhand,DIDIHAT,"DR. NITIN RAUT, EX. MINISTER",TRILOK BISHT - PRESIDENT KISAN CONGRESS,2025-09-14T12:05:51,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC",Furkan Ali - General secretary pcc,2025-09-13T17:28:10,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC",Arvind sharma - Ex. Minister,2025-09-13T22:18:30,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Satendar saini - Member, PCC",2025-09-13T22:20:47,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Irshad ali - President, Kisan Congress",2025-09-13T22:22:56,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","B S Tejiyan - Secretary, PCC",2025-09-13T22:24:48,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Rajendra singh srivastav - President, District OBC dept",2025-09-13T22:32:34,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC",Virendra Rawat - Contested MP Candidate,2025-09-13T22:34:48,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC",Ram Yash Singh ji - EX.MLA and Ex.MLC,2025-09-13T22:36:16,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Isham singh ji - Ex.MP, Ex.MLC",2025-09-13T22:39:57,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Vikram singh - General Secretary,  PCC",2025-09-13T22:42:23,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Sukhpal singh jaiswal - VP, PCC",2025-09-13T22:43:52,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Thakur Ratan Singh - VP, DCC(Rural)",2025-09-13T22:46:00,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Anil Bhaskar - General Secretary,  PCC",2025-09-13T22:47:58,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC",Rakat walia - Ex.Minister,2025-09-13T22:49:04,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Nisha sharma - VP, District Women Cell",2025-09-13T22:50:36,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Teluram - Ex.President, DCC",2025-09-14T11:26:11,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Tabrez Alam - State General Secretary,  IYC",2025-09-14T11:32:38,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Jagdish Singh Kashyap - Ex.Chairman, Nagar palika",2025-09-14T11:34:29,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Anju sharma - President, DCC Women cell",2025-09-14T11:37:21,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC",Pankaj choudhary - ZP Candidate contested,2025-09-14T11:38:41,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC",Dr Sanjay paliwal - Ex.DCC President,2025-09-14T11:54:13,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Teerthapal Ravi - Chairman, DCC SC cell",2025-09-14T11:59:04,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC",Shamshad sadar - Councillor,2025-09-14T12:00:02,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC",Imran ali - NSUI coordinator,2025-09-14T12:01:53,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Shamim Ali - GENERAL SECRETARY, IYC",2025-09-14T12:02:55,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Sanjay saini - Member, Zilla Parishad",2025-09-14T12:05:25,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC",Ayush Khurana - President IYC,2025-09-14T12:06:25,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Tahir Hassan - Chairman,  Sultanpur City",2025-09-14T12:07:26,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Usman Ali - Member, Zilla Parishad,  Jwalapur",2025-09-14T12:11:43,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Smita singh - Secy,  PCC",2025-09-14T12:14:37,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Ashok Dingan - General Secretary, PCC",2025-09-14T17:10:32,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Ankit choudhary - President,  IYC, Lakshar",2025-09-14T17:13:42,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Sandip kumar - EX.VP, DCC(Rural)",2025-09-14T17:15:54,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Vikram Singh saini - Ex.President, Kisan Congress",2025-09-14T17:17:32,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC",Maheswari - Mahila Congress leader,2025-09-14T17:18:56,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Jai Prakash - Member, PCC",2025-09-14T17:20:00,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Sangita chouhan - SENIOR MAHILA CONGRESS LEADER, DHANPURA",2025-09-14T17:21:35,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC",Ajay Pratap Singh - EX.Zilla Parishad Member,2025-09-14T17:22:38,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC","Hina khatun - President, District sewadal",2025-09-14T17:24:03,
Potential_Leader,Uttarakhand,HARIDWAR RURAL,"SHRI. GIDUGU RUDRA RAJU, EX. PCC",Meharban Khan - Ex.Councillor,2025-09-14T17:25:49,
Potential_Leader,Uttarakhand,NAINITAL,SHRI SUKHDEV PANSE,हरीश पनेरु - पूर्व महामंत्री मध्य प्रदेश कांग्रेस कमेटी उत्तराखंड,2025-09-16T14:25:29,
Potential_Leader,Uttarakhand,NAINITAL,SHRI SUKHDEV PANSE,दीप सती - पूर्व नगर पालिका अध्यक्ष कालाढूंगी,2025-09-16T14:31:31,
Potential_Leader,Uttarakhand,NAINITAL,SHRI SUKHDEV PANSE,दीपक बलोटिया - कांग्रेस कार्यकर्ता,2025-09-16T14:33:46,
Potential_Leader,Uttarakhand,NAINITAL,SHRI SUKHDEV PANSE,ललित जोशी - पूर्व महापौर प्रत्याशी हल्द्वानी,2025-09-16T14:34:47,
Potential_Leader,Uttarakhand,NAINITAL,SHRI SUKHDEV PANSE,अर्नव कंबोज - जिला पंचायत सदस्य,2025-09-16T14:37:11,
Potential_Leader,Uttarakhand,NAINITAL,SHRI SUKHDEV PANSE,सतीश नैनवाल - पूर्व जिला अध्यक्ष जिला कांग्रेस कमेटी नैनीताल,2025-09-16T14:41:42,
Potential_Leader,Uttarakhand,NAINITAL,SHRI SUKHDEV PANSE,नितिन पंत - प्रवक्ता कांग्रेस कमेटी,2025-09-16T14:44:46,
Potential_Leader,Uttarakhand,NAINITAL,SHRI SUKHDEV PANSE,लाखन सिंह नेगी - पूर्व जिला पंचायत सदस्य,2025-09-16T14:50:19,
Potential_Leader,Uttarakhand,PACHWADOON,SHRI B. M. SANDEEP,Rashmi Devi - ZP Member,2025-09-20T22:16:18,
Potential_Leader,Uttarakhand,PACHWADOON,SHRI B. M. SANDEEP,Ishita Sedha - AICC member,2025-09-20T22:25:15,
Potential_Leader,Uttarakhand,PACHWADOON,SHRI B. M. SANDEEP,Godawari Thapli - Ex MLA candidate Musoorie VS,2025-09-20T22:32:42,
Potential_Leader,Uttarakhand,PACHWADOON,SHRI B. M. SANDEEP,Chaman Singh - PCC member,2025-09-21T11:29:29,
Potential_Leader,Uttarakhand,PACHWADOON,SHRI B. M. SANDEEP,Upender Thapli - PCC member,2025-09-21T11:31:42,
Potential_Leader,Uttarakhand,PACHWADOON,SHRI B. M. SANDEEP,Abhishek Singh - PCC member,2025-09-21T11:38:51,
Potential_Leader,Uttarakhand,PACHWADOON,SHRI B. M. SANDEEP,Rakesh Negi - PCC member,2025-09-21T11:40:11,
Potential_Leader,Uttarakhand,PACHWADOON,SHRI B. M. SANDEEP,Dheeraj Nautiyal - PCC member,2025-09-21T11:41:30,
